po_id,order_date,expected_date,received_date,supplier_id,store_id,product_id,ordered_quantity,received_quantity,status,unit_cost
PO-2024-1121,2024-07-27,2024-08-01,2024-08-01,SUP-005,STR-003,PRD-009,34,34,RECEIVED,220.0
PO-2024-1122,2024-07-27,2024-07-31,2024-07-31,SUP-008,STR-003,PRD-023,64,64,RECEIVED,50.0
PO-2024-1123,2024-07-27,2024-08-02,2024-08-02,SUP-003,STR-003,PRD-029,41,41,RECEIVED,420.0
PO-2024-1124,2024-07-27,2024-08-02,2024-08-02,SUP-003,STR-003,PRD-034,44,44,RECEIVED,95.0
PO-2024-1125,2024-07-27,2024-08-02,2024-08-02,SUP-003,STR-003,PRD-039,32,32,RECEIVED,160.0
PO-2024-1126,2024-07-27,2024-08-02,2024-08-02,SUP-003,STR-003,PRD-041,40,40,RECEIVED,140.0
PO-2024-1127,2024-07-27,2024-07-31,2024-07-31,SUP-006,STR-003,PRD-064,51,51,RECEIVED,155.0
PO-2024-1128,2024-07-27,2024-08-08,2024-08-08,SUP-009,STR-003,PRD-084,20,20,RECEIVED,750.0
PO-2024-1129,2024-07-27,2024-07-30,2024-07-30,SUP-002,STR-004,PRD-016,83,83,RECEIVED,85.0
PO-2024-1130,2024-07-27,2024-07-31,2024-07-31,SUP-006,STR-004,PRD-067,40,40,RECEIVED,120.0
PO-2024-1131,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-001,PRD-004,107,107,RECEIVED,70.0
PO-2024-1132,2024-07-28,2024-08-02,2024-08-02,SUP-005,STR-001,PRD-011,32,32,RECEIVED,140.0
PO-2024-1133,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-001,PRD-012,40,40,RECEIVED,120.0
PO-2024-1134,2024-07-28,2024-07-31,2024-07-31,SUP-002,STR-001,PRD-015,60,60,RECEIVED,90.0
PO-2024-1135,2024-07-28,2024-08-01,2024-08-01,SUP-008,STR-001,PRD-023,60,60,RECEIVED,50.0
PO-2024-1136,2024-07-28,2024-08-02,2024-08-02,SUP-007,STR-001,PRD-047,82,82,RECEIVED,80.0
PO-2024-1137,2024-07-28,2024-08-02,2024-08-02,SUP-005,STR-001,PRD-049,25,25,RECEIVED,420.0
PO-2024-1138,2024-07-28,2024-08-02,2024-08-02,SUP-005,STR-001,PRD-051,51,51,RECEIVED,135.0
PO-2024-1139,2024-07-28,2024-08-01,2024-08-01,SUP-006,STR-001,PRD-063,40,40,RECEIVED,140.0
PO-2024-1140,2024-07-28,2024-08-22,2024-08-22,SUP-011,STR-001,PRD-070,100,100,RECEIVED,140.0
PO-2024-1141,2024-07-28,2024-08-05,2024-08-05,SUP-012,STR-001,PRD-082,30,30,RECEIVED,290.0
PO-2024-1142,2024-07-28,2024-08-09,2024-08-09,SUP-009,STR-001,PRD-084,22,22,RECEIVED,750.0
PO-2024-1143,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-002,PRD-007,42,42,RECEIVED,160.0
PO-2024-1144,2024-07-28,2024-07-31,2024-07-31,SUP-002,STR-002,PRD-015,56,56,RECEIVED,90.0
PO-2024-1145,2024-07-28,2024-07-31,2024-07-31,SUP-002,STR-002,PRD-016,87,87,RECEIVED,85.0
PO-2024-1146,2024-07-28,2024-07-31,2024-07-31,SUP-002,STR-002,PRD-018,61,61,RECEIVED,55.0
PO-2024-1147,2024-07-28,2024-07-31,2024-08-05,SUP-002,STR-002,PRD-027,50,50,RECEIVED,85.0
PO-2024-1148,2024-07-28,2024-07-31,2024-07-31,SUP-002,STR-002,PRD-028,92,92,RECEIVED,22.0
PO-2024-1149,2024-07-28,2024-08-03,2024-08-03,SUP-003,STR-002,PRD-030,72,72,RECEIVED,130.0
PO-2024-1150,2024-07-28,2024-08-01,2024-08-01,SUP-008,STR-002,PRD-032,64,64,RECEIVED,220.0
PO-2024-1151,2024-07-28,2024-08-03,2024-08-03,SUP-003,STR-002,PRD-034,41,41,RECEIVED,95.0
PO-2024-1152,2024-07-28,2024-08-02,2024-08-02,SUP-007,STR-002,PRD-050,53,53,RECEIVED,65.0
PO-2024-1153,2024-07-28,2024-08-01,2024-08-01,SUP-006,STR-002,PRD-058,80,80,RECEIVED,115.0
PO-2024-1154,2024-07-28,2024-08-01,2024-08-01,SUP-006,STR-002,PRD-062,71,71,RECEIVED,125.0
PO-2024-1155,2024-07-28,2024-08-22,2024-08-28,SUP-011,STR-002,PRD-078,100,100,RECEIVED,110.0
PO-2024-1156,2024-07-28,2024-08-09,2024-08-09,SUP-009,STR-002,PRD-084,20,20,RECEIVED,750.0
PO-2024-1157,2024-07-28,2024-08-02,2024-08-02,SUP-010,STR-002,PRD-101,50,50,RECEIVED,450.0
PO-2024-1158,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-003,PRD-006,82,82,RECEIVED,15.0
PO-2024-1159,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-003,PRD-012,40,40,RECEIVED,120.0
PO-2024-1160,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-003,PRD-013,50,50,RECEIVED,85.0
PO-2024-1161,2024-07-28,2024-07-31,2024-07-31,SUP-002,STR-003,PRD-024,57,57,RECEIVED,48.0
PO-2024-1162,2024-07-28,2024-08-03,2024-08-03,SUP-003,STR-003,PRD-030,72,72,RECEIVED,130.0
PO-2024-1163,2024-07-28,2024-08-01,2024-08-01,SUP-008,STR-003,PRD-032,62,62,RECEIVED,220.0
PO-2024-1164,2024-07-28,2024-08-03,2024-08-03,SUP-003,STR-003,PRD-036,50,50,RECEIVED,125.0
PO-2024-1165,2024-07-28,2024-08-03,2024-08-03,SUP-003,STR-003,PRD-038,52,52,RECEIVED,85.0
PO-2024-1166,2024-07-28,2024-08-02,2024-08-02,SUP-005,STR-003,PRD-049,26,26,RECEIVED,420.0
PO-2024-1167,2024-07-28,2024-08-09,2024-08-09,SUP-009,STR-003,PRD-094,25,25,RECEIVED,180.0
PO-2024-1168,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-004,PRD-005,72,72,RECEIVED,30.0
PO-2024-1169,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-004,PRD-007,40,40,RECEIVED,160.0
PO-2024-1170,2024-07-28,2024-08-01,2024-08-01,SUP-001,STR-004,PRD-012,40,40,RECEIVED,120.0
PO-2024-1171,2024-07-28,2024-07-31,2024-07-31,SUP-002,STR-004,PRD-015,55,55,RECEIVED,90.0
PO-2024-1172,2024-07-28,2024-08-01,2024-08-01,SUP-008,STR-004,PRD-023,62,62,RECEIVED,50.0
PO-2024-1173,2024-07-28,2024-07-31,2024-07-31,SUP-002,STR-004,PRD-026,50,50,RECEIVED,140.0
PO-2024-1174,2024-07-28,2024-08-02,2024-08-02,SUP-007,STR-004,PRD-047,80,80,RECEIVED,80.0
PO-2024-1175,2024-07-28,2024-08-09,2024-08-09,SUP-009,STR-004,PRD-094,24,24,RECEIVED,180.0
PO-2024-1176,2024-07-29,2024-08-01,2024-08-01,SUP-002,STR-001,PRD-021,50,50,RECEIVED,210.0
PO-2024-1177,2024-07-29,2024-08-02,2024-08-02,SUP-008,STR-001,PRD-022,80,80,RECEIVED,45.0
PO-2024-1178,2024-07-29,2024-08-01,2024-08-01,SUP-002,STR-001,PRD-025,51,51,RECEIVED,60.0
PO-2024-1179,2024-07-29,2024-08-04,2024-08-04,SUP-003,STR-001,PRD-035,53,53,RECEIVED,285.0
PO-2024-1180,2024-07-29,2024-08-03,2024-08-03,SUP-010,STR-001,PRD-101,50,50,RECEIVED,450.0
PO-2024-1181,2024-07-29,2024-08-02,2024-08-02,SUP-001,STR-002,PRD-012,40,40,RECEIVED,120.0
PO-2024-1182,2024-07-29,2024-08-01,2024-08-01,SUP-002,STR-002,PRD-026,50,50,RECEIVED,140.0
PO-2024-1183,2024-07-29,2024-08-03,2024-08-03,SUP-005,STR-002,PRD-055,25,25,RECEIVED,410.0
PO-2024-1184,2024-07-29,2024-08-10,2024-08-15,SUP-009,STR-002,PRD-088,40,40,RECEIVED,140.0
PO-2024-1185,2024-07-29,2024-08-03,2024-08-03,SUP-010,STR-002,PRD-096,51,51,RECEIVED,140.0
PO-2024-1186,2024-07-29,2024-08-01,2024-08-01,SUP-002,STR-003,PRD-028,95,95,RECEIVED,22.0
PO-2024-1187,2024-07-29,2024-08-03,2024-08-03,SUP-007,STR-003,PRD-047,81,81,RECEIVED,80.0
PO-2024-1188,2024-07-29,2024-08-03,2024-08-03,SUP-007,STR-003,PRD-050,50,50,RECEIVED,65.0
PO-2024-1189,2024-07-29,2024-08-23,2024-08-23,SUP-011,STR-003,PRD-071,100,100,RECEIVED,280.0
PO-2024-1190,2024-07-29,2024-08-23,2024-08-23,SUP-011,STR-003,PRD-072,100,100,RECEIVED,650.0
PO-2024-1191,2024-07-29,2024-08-06,2024-08-06,SUP-012,STR-003,PRD-073,30,30,RECEIVED,340.0
PO-2024-1192,2024-07-29,2024-08-23,2024-08-23,SUP-011,STR-003,PRD-078,100,100,RECEIVED,110.0
PO-2024-1193,2024-07-29,2024-08-03,2024-08-03,SUP-005,STR-004,PRD-011,32,32,RECEIVED,140.0
PO-2024-1194,2024-07-29,2024-08-02,2024-08-02,SUP-008,STR-004,PRD-022,83,83,RECEIVED,45.0
PO-2024-1195,2024-07-29,2024-08-01,2024-08-01,SUP-002,STR-004,PRD-024,51,51,RECEIVED,48.0
PO-2024-1196,2024-07-29,2024-08-04,2024-08-04,SUP-003,STR-004,PRD-034,41,41,RECEIVED,95.0
PO-2024-1197,2024-07-29,2024-08-03,2024-08-03,SUP-005,STR-004,PRD-045,50,50,RECEIVED,180.0
PO-2024-1198,2024-07-29,2024-08-02,2024-08-02,SUP-006,STR-004,PRD-064,50,50,RECEIVED,155.0
PO-2024-1199,2024-07-30,2024-08-03,2024-08-03,SUP-001,STR-001,PRD-010,40,40,RECEIVED,380.0
PO-2024-1200,2024-07-30,2024-08-02,2024-08-02,SUP-002,STR-001,PRD-020,50,50,RECEIVED,180.0
PO-2024-1201,2024-07-30,2024-08-05,2024-08-05,SUP-003,STR-001,PRD-029,43,43,RECEIVED,420.0
PO-2024-1202,2024-07-30,2024-08-05,2024-08-05,SUP-003,STR-001,PRD-041,43,43,RECEIVED,140.0
PO-2024-1203,2024-07-30,2024-08-04,2024-08-04,SUP-005,STR-001,PRD-056,60,60,RECEIVED,110.0
PO-2024-1204,2024-07-30,2024-08-24,2024-08-24,SUP-011,STR-001,PRD-078,100,100,RECEIVED,110.0
PO-2024-1205,2024-07-30,2024-08-03,2024-08-03,SUP-001,STR-002,PRD-014,40,40,RECEIVED,210.0
PO-2024-1206,2024-07-30,2024-08-02,2024-08-02,SUP-002,STR-002,PRD-021,50,50,RECEIVED,210.0
PO-2024-1207,2024-07-30,2024-08-03,2024-08-03,SUP-008,STR-002,PRD-022,84,84,RECEIVED,45.0
PO-2024-1208,2024-07-30,2024-08-04,2024-08-04,SUP-005,STR-002,PRD-054,30,30,RECEIVED,280.0
PO-2024-1209,2024-07-30,2024-08-03,2024-08-03,SUP-006,STR-002,PRD-064,51,51,RECEIVED,155.0
PO-2024-1210,2024-07-30,2024-08-07,2024-08-07,SUP-012,STR-002,PRD-073,31,31,RECEIVED,340.0
PO-2024-1211,2024-07-30,2024-08-11,2024-08-11,SUP-009,STR-002,PRD-086,25,25,RECEIVED,280.0
PO-2024-1212,2024-07-30,2024-08-04,2024-08-04,SUP-005,STR-003,PRD-011,32,32,RECEIVED,140.0
PO-2024-1213,2024-07-30,2024-08-02,2024-08-02,SUP-002,STR-003,PRD-021,50,50,RECEIVED,210.0
PO-2024-1214,2024-07-30,2024-08-02,2024-08-02,SUP-002,STR-003,PRD-026,50,50,RECEIVED,140.0
PO-2024-1215,2024-07-30,2024-08-03,2024-08-03,SUP-006,STR-004,PRD-066,35,35,RECEIVED,65.0
PO-2024-1216,2024-07-30,2024-08-07,2024-08-07,SUP-012,STR-004,PRD-073,31,31,RECEIVED,340.0
PO-2024-1217,2024-07-31,2024-08-04,2024-08-07,SUP-001,STR-001,PRD-006,81,81,RECEIVED,15.0
PO-2024-1218,2024-07-31,2024-08-05,2024-08-05,SUP-004,STR-001,PRD-033,52,52,RECEIVED,80.0
PO-2024-1219,2024-07-31,2024-08-05,2024-08-05,SUP-005,STR-001,PRD-053,31,31,RECEIVED,260.0
PO-2024-1220,2024-07-31,2024-08-25,2024-08-25,SUP-011,STR-001,PRD-072,100,100,RECEIVED,650.0
PO-2024-1221,2024-07-31,2024-08-06,2024-08-06,SUP-003,STR-002,PRD-031,61,61,RECEIVED,145.0
PO-2024-1222,2024-07-31,2024-08-06,2024-08-06,SUP-003,STR-002,PRD-039,31,31,RECEIVED,160.0
PO-2024-1223,2024-07-31,2024-08-25,2024-08-25,SUP-011,STR-002,PRD-070,100,100,RECEIVED,140.0
PO-2024-1224,2024-07-31,2024-08-04,2024-08-04,SUP-001,STR-003,PRD-001,68,68,RECEIVED,110.0
PO-2024-1225,2024-07-31,2024-08-12,2024-08-12,SUP-009,STR-003,PRD-091,30,30,RECEIVED,160.0
PO-2024-1226,2024-07-31,2024-08-04,2024-08-04,SUP-001,STR-004,PRD-001,65,65,RECEIVED,110.0
PO-2024-1227,2024-07-31,2024-08-04,2024-08-04,SUP-001,STR-004,PRD-002,55,55,RECEIVED,130.0
PO-2024-1228,2024-07-31,2024-08-04,2024-08-04,SUP-001,STR-004,PRD-004,100,100,RECEIVED,70.0
PO-2024-1229,2024-07-31,2024-08-03,2024-08-03,SUP-002,STR-004,PRD-025,52,52,RECEIVED,60.0
PO-2024-1230,2024-07-31,2024-08-06,2024-08-06,SUP-003,STR-004,PRD-041,43,43,RECEIVED,140.0
PO-2024-1231,2024-07-31,2024-08-05,2024-08-05,SUP-005,STR-004,PRD-049,25,25,RECEIVED,420.0
PO-2024-1232,2024-07-31,2024-08-05,2024-08-05,SUP-005,STR-004,PRD-054,33,33,RECEIVED,280.0
PO-2024-1233,2024-07-31,2024-08-04,2024-08-08,SUP-006,STR-004,PRD-063,41,41,RECEIVED,140.0
PO-2024-1234,2024-08-01,2024-08-07,2024-08-07,SUP-003,STR-001,PRD-039,33,33,RECEIVED,160.0
PO-2024-1235,2024-08-01,2024-08-26,2024-08-26,SUP-011,STR-001,PRD-077,100,100,RECEIVED,140.0
PO-2024-1236,2024-08-01,2024-08-05,2024-08-05,SUP-001,STR-002,PRD-001,60,60,RECEIVED,110.0
PO-2024-1237,2024-08-01,2024-08-06,2024-08-06,SUP-005,STR-002,PRD-011,30,30,RECEIVED,140.0
PO-2024-1238,2024-08-01,2024-08-07,2024-08-07,SUP-003,STR-002,PRD-029,43,43,RECEIVED,420.0
PO-2024-1239,2024-08-01,2024-08-05,2024-08-05,SUP-001,STR-003,PRD-005,72,72,RECEIVED,30.0
PO-2024-1240,2024-08-01,2024-08-04,2024-08-04,SUP-002,STR-003,PRD-020,50,50,RECEIVED,180.0
PO-2024-1241,2024-08-01,2024-08-04,2024-08-04,SUP-002,STR-003,PRD-025,50,50,RECEIVED,60.0
PO-2024-1242,2024-08-01,2024-08-06,2024-08-06,SUP-004,STR-003,PRD-042,45,45,RECEIVED,135.0
PO-2024-1243,2024-08-01,2024-08-06,2024-08-06,SUP-005,STR-003,PRD-048,42,42,RECEIVED,220.0
PO-2024-1244,2024-08-01,2024-08-06,2024-08-06,SUP-005,STR-003,PRD-054,33,33,RECEIVED,280.0
PO-2024-1245,2024-08-01,2024-08-07,2024-08-07,SUP-003,STR-004,PRD-035,50,50,RECEIVED,285.0
PO-2024-1246,2024-08-02,2024-08-06,2024-08-06,SUP-001,STR-001,PRD-001,65,65,RECEIVED,110.0
PO-2024-1247,2024-08-02,2024-08-06,2024-08-06,SUP-001,STR-001,PRD-002,55,55,RECEIVED,130.0
PO-2024-1248,2024-08-02,2024-08-06,2024-08-06,SUP-001,STR-001,PRD-007,44,44,RECEIVED,160.0
PO-2024-1249,2024-08-02,2024-08-08,2024-08-08,SUP-003,STR-001,PRD-036,51,51,RECEIVED,125.0
PO-2024-1250,2024-08-02,2024-08-08,2024-08-08,SUP-003,STR-001,PRD-040,83,83,RECEIVED,110.0
PO-2024-1251,2024-08-02,2024-08-07,2024-08-07,SUP-004,STR-001,PRD-042,45,45,RECEIVED,135.0
PO-2024-1252,2024-08-02,2024-08-27,2024-08-27,SUP-011,STR-001,PRD-071,100,100,RECEIVED,280.0
PO-2024-1253,2024-08-02,2024-08-06,2024-08-10,SUP-001,STR-002,PRD-004,107,107,RECEIVED,70.0
PO-2024-1254,2024-08-02,2024-08-06,2024-08-06,SUP-001,STR-002,PRD-006,85,85,RECEIVED,15.0
PO-2024-1255,2024-08-02,2024-08-06,2024-08-06,SUP-001,STR-002,PRD-010,40,40,RECEIVED,380.0
PO-2024-1256,2024-08-02,2024-08-05,2024-08-05,SUP-002,STR-002,PRD-020,50,50,RECEIVED,180.0
PO-2024-1257,2024-08-02,2024-08-05,2024-08-05,SUP-002,STR-002,PRD-024,55,55,RECEIVED,48.0
PO-2024-1258,2024-08-02,2024-08-08,2024-08-08,SUP-003,STR-002,PRD-035,54,54,RECEIVED,285.0
PO-2024-1259,2024-08-02,2024-08-07,2024-08-07,SUP-005,STR-002,PRD-044,51,51,RECEIVED,195.0
PO-2024-1260,2024-08-02,2024-08-07,2024-08-13,SUP-005,STR-002,PRD-053,32,32,RECEIVED,260.0
PO-2024-1261,2024-08-02,2024-08-07,2024-08-11,SUP-005,STR-002,PRD-056,61,61,RECEIVED,110.0
PO-2024-1262,2024-08-02,2024-08-27,2024-08-27,SUP-011,STR-002,PRD-071,100,100,RECEIVED,280.0
PO-2024-1263,2024-08-02,2024-08-06,2024-08-06,SUP-001,STR-003,PRD-010,40,40,RECEIVED,380.0
PO-2024-1264,2024-08-02,2024-08-05,2024-08-05,SUP-002,STR-003,PRD-015,58,58,RECEIVED,90.0
PO-2024-1265,2024-08-02,2024-08-05,2024-08-05,SUP-002,STR-003,PRD-027,50,50,RECEIVED,85.0
PO-2024-1266,2024-08-02,2024-08-08,2024-08-08,SUP-003,STR-003,PRD-035,50,50,RECEIVED,285.0
PO-2024-1267,2024-08-02,2024-08-07,2024-08-07,SUP-005,STR-003,PRD-051,52,52,RECEIVED,135.0
PO-2024-1268,2024-08-02,2024-08-27,2024-08-27,SUP-011,STR-003,PRD-070,100,100,RECEIVED,140.0
PO-2024-1269,2024-08-02,2024-08-27,2024-08-27,SUP-011,STR-003,PRD-077,100,100,RECEIVED,140.0
PO-2024-1270,2024-08-02,2024-08-08,2024-08-08,SUP-003,STR-004,PRD-038,54,54,RECEIVED,85.0
PO-2024-1271,2024-08-02,2024-08-07,2024-08-07,SUP-005,STR-004,PRD-044,52,52,RECEIVED,195.0
PO-2024-1272,2024-08-02,2024-08-07,2024-08-12,SUP-007,STR-004,PRD-050,53,53,RECEIVED,65.0
PO-2024-1273,2024-08-02,2024-08-06,2024-08-06,SUP-006,STR-004,PRD-065,94,94,RECEIVED,45.0
PO-2024-1274,2024-08-02,2024-08-06,2024-08-06,SUP-006,STR-004,PRD-067,49,49,RECEIVED,120.0
PO-2024-1275,2024-08-02,2024-08-10,2024-08-10,SUP-012,STR-004,PRD-082,30,30,RECEIVED,290.0
PO-2024-1276,2024-08-02,2024-08-07,2024-08-07,SUP-010,STR-004,PRD-096,50,50,RECEIVED,140.0
PO-2024-1277,2024-08-02,2024-08-07,2024-08-07,SUP-010,STR-004,PRD-103,50,50,RECEIVED,160.0
PO-2024-1278,2024-08-03,2024-08-07,2024-08-07,SUP-001,STR-001,PRD-008,63,63,RECEIVED,28.0
PO-2024-1279,2024-08-03,2024-08-08,2024-08-08,SUP-005,STR-001,PRD-009,32,32,RECEIVED,220.0
PO-2024-1280,2024-08-03,2024-08-06,2024-08-06,SUP-002,STR-001,PRD-026,50,50,RECEIVED,140.0
PO-2024-1281,2024-08-03,2024-08-06,2024-08-06,SUP-002,STR-001,PRD-028,95,95,RECEIVED,22.0
PO-2024-1282,2024-08-03,2024-08-09,2024-08-09,SUP-003,STR-001,PRD-034,43,43,RECEIVED,95.0
PO-2024-1283,2024-08-03,2024-08-08,2024-08-08,SUP-005,STR-001,PRD-048,44,44,RECEIVED,220.0
PO-2024-1284,2024-08-03,2024-08-07,2024-08-07,SUP-006,STR-001,PRD-061,51,51,RECEIVED,115.0
PO-2024-1285,2024-08-03,2024-08-15,2024-08-15,SUP-009,STR-001,PRD-086,24,24,RECEIVED,280.0
PO-2024-1286,2024-08-03,2024-08-07,2024-08-07,SUP-008,STR-002,PRD-023,64,64,RECEIVED,50.0
PO-2024-1287,2024-08-03,2024-08-09,2024-08-09,SUP-003,STR-002,PRD-036,51,51,RECEIVED,125.0
PO-2024-1288,2024-08-03,2024-08-09,2024-08-09,SUP-003,STR-002,PRD-041,41,41,RECEIVED,140.0
PO-2024-1289,2024-08-03,2024-08-08,2024-08-08,SUP-005,STR-002,PRD-048,43,43,RECEIVED,220.0
PO-2024-1290,2024-08-03,2024-08-08,2024-08-08,SUP-005,STR-002,PRD-049,25,25,RECEIVED,420.0
PO-2024-1291,2024-08-03,2024-08-15,2024-08-15,SUP-009,STR-002,PRD-092,40,40,RECEIVED,280.0
PO-2024-1292,2024-08-03,2024-08-07,2024-08-07,SUP-001,STR-003,PRD-002,50,50,RECEIVED,130.0
PO-2024-1293,2024-08-03,2024-08-08,2024-08-08,SUP-005,STR-003,PRD-009,30,30,RECEIVED,220.0
PO-2024-1294,2024-08-03,2024-08-07,2024-08-07,SUP-001,STR-003,PRD-014,40,40,RECEIVED,210.0
PO-2024-1295,2024-08-03,2024-08-08,2024-08-08,SUP-005,STR-003,PRD-043,62,62,RECEIVED,120.0
PO-2024-1296,2024-08-03,2024-08-08,2024-08-08,SUP-005,STR-004,PRD-009,34,34,RECEIVED,220.0
PO-2024-1297,2024-08-03,2024-08-06,2024-08-06,SUP-002,STR-004,PRD-021,50,50,RECEIVED,210.0
PO-2024-1298,2024-08-03,2024-08-06,2024-08-06,SUP-002,STR-004,PRD-027,50,50,RECEIVED,85.0
PO-2024-1299,2024-08-03,2024-08-09,2024-08-09,SUP-003,STR-004,PRD-029,42,42,RECEIVED,420.0
PO-2024-1300,2024-08-03,2024-08-09,2024-08-09,SUP-003,STR-004,PRD-031,60,60,RECEIVED,145.0
PO-2024-1301,2024-08-03,2024-08-07,2024-08-07,SUP-008,STR-004,PRD-032,61,61,RECEIVED,220.0
PO-2024-1302,2024-08-03,2024-08-09,2024-08-09,SUP-003,STR-004,PRD-039,34,34,RECEIVED,160.0
PO-2024-1303,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-001,PRD-012,40,40,RECEIVED,120.0
PO-2024-1304,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-001,PRD-014,40,40,RECEIVED,210.0
PO-2024-1305,2024-08-04,2024-08-07,2024-08-07,SUP-002,STR-001,PRD-018,63,63,RECEIVED,55.0
PO-2024-1306,2024-08-04,2024-08-07,2024-08-07,SUP-002,STR-001,PRD-027,50,50,RECEIVED,85.0
PO-2024-1307,2024-08-04,2024-08-10,2024-08-10,SUP-003,STR-001,PRD-030,75,75,RECEIVED,130.0
PO-2024-1308,2024-08-04,2024-08-09,2024-08-09,SUP-005,STR-001,PRD-054,32,32,RECEIVED,280.0
PO-2024-1309,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-002,PRD-002,54,54,RECEIVED,130.0
PO-2024-1310,2024-08-04,2024-08-09,2024-08-09,SUP-005,STR-002,PRD-009,31,31,RECEIVED,220.0
PO-2024-1311,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-002,PRD-012,40,40,RECEIVED,120.0
PO-2024-1312,2024-08-04,2024-08-07,2024-08-07,SUP-002,STR-002,PRD-015,53,53,RECEIVED,90.0
PO-2024-1313,2024-08-04,2024-08-07,2024-08-07,SUP-002,STR-002,PRD-025,52,52,RECEIVED,60.0
PO-2024-1314,2024-08-04,2024-08-09,2024-08-09,SUP-004,STR-002,PRD-033,53,53,RECEIVED,80.0
PO-2024-1315,2024-08-04,2024-08-08,2024-08-14,SUP-008,STR-002,PRD-037,60,60,RECEIVED,60.0
PO-2024-1316,2024-08-04,2024-08-09,2024-08-09,SUP-004,STR-002,PRD-042,45,45,RECEIVED,135.0
PO-2024-1317,2024-08-04,2024-08-09,2024-08-09,SUP-005,STR-002,PRD-051,50,50,RECEIVED,135.0
PO-2024-1318,2024-08-04,2024-08-08,2024-08-08,SUP-006,STR-002,PRD-061,50,50,RECEIVED,115.0
PO-2024-1319,2024-08-04,2024-08-08,2024-08-08,SUP-006,STR-002,PRD-068,41,41,RECEIVED,110.0
PO-2024-1320,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-003,PRD-007,43,43,RECEIVED,160.0
PO-2024-1321,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-003,PRD-012,40,40,RECEIVED,120.0
PO-2024-1322,2024-08-04,2024-08-07,2024-08-07,SUP-002,STR-003,PRD-017,101,101,RECEIVED,28.0
PO-2024-1323,2024-08-04,2024-08-07,2024-08-11,SUP-002,STR-003,PRD-018,63,63,RECEIVED,55.0
PO-2024-1324,2024-08-04,2024-08-09,2024-08-09,SUP-004,STR-003,PRD-033,53,53,RECEIVED,80.0
PO-2024-1325,2024-08-04,2024-08-10,2024-08-10,SUP-003,STR-003,PRD-039,31,31,RECEIVED,160.0
PO-2024-1326,2024-08-04,2024-08-09,2024-08-09,SUP-005,STR-003,PRD-053,32,32,RECEIVED,260.0
PO-2024-1327,2024-08-04,2024-08-09,2024-08-09,SUP-005,STR-003,PRD-055,25,25,RECEIVED,410.0
PO-2024-1328,2024-08-04,2024-08-12,2024-08-12,SUP-012,STR-003,PRD-082,32,32,RECEIVED,290.0
PO-2024-1329,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-004,PRD-012,40,40,RECEIVED,120.0
PO-2024-1330,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-004,PRD-013,50,50,RECEIVED,85.0
PO-2024-1331,2024-08-04,2024-08-08,2024-08-08,SUP-001,STR-004,PRD-014,40,40,RECEIVED,210.0
PO-2024-1332,2024-08-04,2024-08-07,2024-08-07,SUP-002,STR-004,PRD-015,52,52,RECEIVED,90.0
PO-2024-1333,2024-08-04,2024-08-10,2024-08-10,SUP-003,STR-004,PRD-030,70,70,RECEIVED,130.0
PO-2024-1334,2024-08-04,2024-08-09,2024-08-09,SUP-004,STR-004,PRD-042,45,45,RECEIVED,135.0
PO-2024-1335,2024-08-04,2024-08-08,2024-08-08,SUP-006,STR-004,PRD-061,54,54,RECEIVED,115.0
PO-2024-1336,2024-08-04,2024-08-08,2024-08-08,SUP-006,STR-004,PRD-066,45,45,RECEIVED,65.0
PO-2024-1337,2024-08-05,2024-08-10,2024-08-14,SUP-005,STR-001,PRD-011,32,32,RECEIVED,140.0
PO-2024-1338,2024-08-05,2024-08-08,2024-08-08,SUP-002,STR-001,PRD-015,55,55,RECEIVED,90.0
PO-2024-1339,2024-08-05,2024-08-10,2024-08-16,SUP-007,STR-001,PRD-050,50,50,RECEIVED,65.0
PO-2024-1340,2024-08-05,2024-08-17,2024-08-17,SUP-009,STR-001,PRD-083,30,30,RECEIVED,320.0
PO-2024-1341,2024-08-05,2024-08-17,2024-08-17,SUP-009,STR-001,PRD-090,30,30,RECEIVED,260.0
PO-2024-1342,2024-08-05,2024-08-17,2024-08-17,SUP-009,STR-001,PRD-094,24,24,RECEIVED,180.0
PO-2024-1343,2024-08-05,2024-08-30,,SUP-011,STR-002,PRD-072,100,0,PENDING,650.0
PO-2024-1344,2024-08-05,2024-08-30,,SUP-011,STR-002,PRD-077,100,0,PENDING,140.0
PO-2024-1345,2024-08-05,2024-08-09,2024-08-09,SUP-001,STR-003,PRD-004,105,105,RECEIVED,70.0
